CountingSort;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 0.23409538;N_I -> 300000017;Sat Oct 22 09:11:23 2016

RadixSort;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 1.99559796;N_I -> 1770000702;Sat Oct 22 09:14:01 2016

HeapSort;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 2.86628842;N_I -> 4094052341;Sat Oct 22 09:18:45 2016

MergeSort_MA;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 2.58665395;N_I -> 3298835558;Sat Oct 22 09:23:02 2016

MergeSort_PR;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 2.67284679;N_I -> 3308835560;Sat Oct 22 09:27:14 2016

BubbleSort;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 0.03122812;N_I -> 59999998;Sat Oct 22 10:52:56 2016

InsertonSort;10000000;ORDENAÇÃO_CRESCENTE;T_em_s -> 0.05685816;N_I -> 130000003;Sat Oct 22 10:53:17 2016

