CountingSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000099;N_I -> 317;Wed Apr 19 23:44:28 2017

RadixSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000127;N_I -> 666;Wed Apr 19 23:44:28 2017

HeapSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000067;N_I -> 529;Wed Apr 19 23:44:28 2017

MergeSort_MA;10;COM_REPETIÇÃO;T_em_s -> 0.00000171;N_I -> 732;Wed Apr 19 23:44:28 2017

MergeSort_PR;10;COM_REPETIÇÃO;T_em_s -> 0.00000175;N_I -> 744;Wed Apr 19 23:44:28 2017

QuickSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000511;N_I -> 414;Wed Apr 19 23:44:28 2017

QuickSort_MEDPE;10;COM_REPETIÇÃO;T_em_s -> 0.00000450;N_I -> 380;Wed Apr 19 23:44:28 2017

QuickSort_MEPEPC;10;COM_REPETIÇÃO;T_em_s -> 0.00000731;N_I -> 424;Wed Apr 19 23:44:28 2017

QuickSort_MEDEPA;10;COM_REPETIÇÃO;T_em_s -> 0.00000454;N_I -> 385;Wed Apr 19 23:44:28 2017

SelectionSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000054;N_I -> 244;Wed Apr 19 23:44:28 2017

BubbleSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000094;N_I -> 756;Wed Apr 19 23:44:28 2017

InsertonSort;10;COM_REPETIÇÃO;T_em_s -> 0.00000042;N_I -> 265;Wed Apr 19 23:44:28 2017

